school_name,School Code,comment,score,date,thumbup,thumbdown,place_id,commentgg,Author Name,Rating,Likes,Date
Thompson Rivers University,/school/1419,Good school with smaller classes. Professors are hit or miss. Not a party school which is good for studies. Kamloops is relatively cheap compared to the coast or Kelowna so TRU is a good choice for a smaller school.,3.8,"Jan 17th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,"Average facilities and not many good professors, but it's cheaper than most and class sizes are small.",2.5,"Feb 15th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,"Its not popular, located in a small town. The opportunities are less, depending on the kind of job you are looking for. Amazing facilities and beautiful environment, they make everyone feel like they belong fast internet as well. Food is rather expensive and its Canada, i dont think safety is ever an issue",3.5,"Apr 3rd, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,"smack dab in the middle of of upper Kamloops, lots to do and something's always going on :)",3.9,"Jun 11th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,Great University in quite and safe place,4.7,"Apr 24th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,A fast growing university,4.8,"Aug 25th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,"Great school, small class sizes help facilitate professor-student relationships that will help with opportunities. Unsure about clubs as I was busy with other extracurriculars. Kamloops is a beautiful city but housing is a problem (where is it not). Parking is the one thing that makes me want to pull my hair out.",3.8,"Apr 30th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,Overall a good school. The tuition isn't as bad as other schools and the views from campus are really nice. Small classroom sizes are great for good dialogue between faculty and students. Campus food is pretty expensive but there are some nice local spots around. Personally I haven't had any bad experiences yet and recommend checking it out. ,3.7,"May 5th, 2023",0,0.0,,,,,,
Universite Sainte-Anne,/school/4336,"Sainte-Anne is where every misfit can feel like they belong. The social aspect of the university is amazing, everyone knows everyone and helps one another. The non-competitive courses make the classroom environment amazing. I've received nothing but good help from every one of my classmates. Also, no thieves, I leave my stuff everywhere, woops.",3.4,"Jan 5th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,"Over campus is really beautiful and spacious. The facilities are excellent, and the school fees are slightly expensive. There should be more scholarship programs for scholarly students. Opportunities should be given and communicated to all the students. ",3.8,"May 9th, 2023",0,0.0,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"So far very respectful behaviour from other students, except for one or two here and there teachers are accomodating and most are insightful. 

Course progress/planning tough as hell though. Not enough spots in courses..

No committees, but i found a lot of ppl share the same interests or are open minded.",3.6,"Jan 5th, 2023",0,2.0,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,It's up to you to make your time here great. If you barely show up to classes and do your work? Of course you'll have a terrible time. I recommending going to college first and getting an advanced diploma gain 1 year experience THEN come here. Do not come here fresh out of high school. You will graduate with zero skills and terrible mental health.,2.6,"Jan 1st, 2023",4,2.0,,,,,,
St. Thomas University,/school/1478,Its a little campus that offers a lot. The class sizes are small and the faculty really do give a damn.,4.0,"Jul 20th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/1442,"im in a marketing major and I started at edmundston but now im at the Moncton campus and I love the teachers who teach my major if your in a marketing major I do recomend UdeM but like every one is saying it's far from a party school
",3.0,"Mar 11th, 2023",0,0.0,,,,,,
The King's University,/school/1430,"EVERYTHING there is way too expensive. The book buy back is a big rip off; you get little back, and sometimes they won't take the book back. Not a lot of variety among class options. Some professors I like as people, but not as professors. There is free food every once in awhile, but I find that it is used to lure people to school events.",2.4,"Aug 9th, 2023",1,0.0,,,,,,
Concordia University of Edmonton,/school/1421,"This rating is going to average around a 3 most likely but actually read what I am saying: 
This school is amazing! Yes it has its flaws like all universities lacking in clubs, events, and CSA 
But the professors at CUE will be incredible, especially in English and the class sizes are small enough for you to make connections with everyone in class",3.2,"Apr 4th, 2023",0,0.0,,,,,,
Concordia University of Edmonton,/school/1421,"The only issues for me are the unavailability of transit passes, like they do at other universities, for the whole sem not for month. Also cafeteria food is ok if youre really hungry otherwise Ill prefer doing SkipTheDishes. Study wise, I love the place.",4.1,"Jul 17th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,A well-respected school sadly located in a small city with too many discriminations against foreign students. Some program is well-respected and 99% of professors are robust in research. It needs some self-motivations to get involved in this learning environment. Food is terrible ,4.0,"May 3rd, 2023",1,1.0,,,,,,
Dalhousie University,/school/1423,Great!,4.1,"May 5th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/1442,"The university has its own sense of community that is very well knitted. There is a lot of connection throughout the tri-city of Moncton and its reputation is excellent. I was able to get many job opportunities in my field. It might not be in the prestigious heavy league, but I would not want to go to another university where I am just a number.",3.9,"Jan 17th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/1442,"If you go here, you'll be a big fish in a small pond. When you make connections here, you'll get to know important people very well, especially in a small program. Social life is good, but you have to make an effort to seek out events. This university gets a bad rap, but people like to exaggerate its problems. Go here if you can.",3.8,"Aug 13th, 2023",0,0.0,,,,,,
The King's University,/school/1430,The school is extremely expensive and refuses to make changes when problems arise and many issues large or small are shoved under the rug,1.9,"Jan 12th, 2023",1,0.0,,,,,,
Universite de Moncton,/school/1442,its a good campus if you are not looking for the typical college dorm experience and stuff like that,3.6,"Mar 20th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,"The comp sci faculty is a mess. Dal knows they'll fill seats no matter what, so they let terrible profs run around unhinged. Tread. Carefully. Have low expectations, and know that nobody cares- the administration, the profs, the TAs, and the students don't give a crap. If you're an international student, apply to more places- you can do WAY better.",3.7,"May 10th, 2023",0,0.0,,,,,,
St. Thomas University,/school/1478,Great for someone who wants to have all the perks of a bigger university but with a small campus.,3.8,"Feb 12th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,"I honestly think that Dalhousie is the most underrated University in Canada for an undergraduate degree. The majority of the professors are great and care about their students doing well. At least in Science, there is no rounding down or trying to make students fail. The student society scene is diverse and welcoming to new ideas! GO TIGERS!",4.5,"May 10th, 2023",2,2.0,,,,,,
St. Thomas University,/school/1478,love stu,3.7,"Jan 12th, 2023",0,1.0,,,,,,
Dalhousie University,/school/1423,"Very overrated. Some of the biggest parties in Halifax, but the school itself is overrated. If you're looking to study science, I get it. But anything else, it's a complete waste of money and time. Go somewhere cheaper with better facilities and a more centralized campus if possible. ",2.9,"Jun 7th, 2023",2,1.0,,,,,,
The King's University,/school/1430,They just want to take money out of our pockets. Way to expensive.,1.2,"Jul 3rd, 2023",3,1.0,,,,,,
The King's University,/school/1430,Descent school.,2.4,"Mar 14th, 2023",1,2.0,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"I like this school despite the negative reviews. I came here to learn and be creative, not to socialize and meet friends necessarily - since I've already completed 2 under-grad programs elsewhere. The location is amazing and I feel relatively safe (safe for Toronto). The profs are very knowledgeable just work hard and you'll reap the rewards.",3.0,"Aug 3rd, 2023",1,1.0,,,,,,
The King's University,/school/1430,I love it here,3.8,"Apr 21st, 2023",2,1.0,,,,,,
Concordia University of Edmonton,/school/1421,"They only have a cafeteria, not actual fast-food chains. So that means the food is more expensive, as well as the tuition. They don't even include transit passes in the tuition anymore so the money has to come out of your own pocket. Other than that its a small-sized campus, face to face learning and easier to get to know the people around you.",3.6,"Mar 4th, 2023",0,0.0,,,,,,
Concordia University of Edmonton,/school/1421,"So I've been a student here for 3 years. I lived in the dormitory from 2017 to 2019. They're great if you like to party frequently and are extroverted otherwise you won't be included in the social life generally. Also the dorms are old, and while they are being replaced, there are a ton of issues with the plumbing and other maintenence issues.",3.1,"Jan 10th, 2023",0,0.0,,,,,,
Concordia University of Edmonton,/school/1421,Great school love the small class sizes and its easy to make friends! Its nice when you can focus on your specialty. I wish the campus was a bit more modern and we had more food and beverage options besides knock off starbucks and the caf we also need more places to hangout and study tagler is getting too small,3.2,"Jan 5th, 2023",0,0.0,,,,,,
Concordia University of Edmonton,/school/1421,"Generally, a good quality school. Most of the professors are very experienced and also instruct at the U of A or Grant MacEwan. The social and club activities are quite limited but the familiarity that you get with the small campus is nice. Would say to check what your end goal is cause certain programs have fewer opportunities than others.",3.0,"Mar 17th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/1442,Ok,2.7,"Jan 7th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/1442,and next grad 2020,2.5,"Mar 1st, 2023",0,0.0,,,,,,
The King's University,/school/1430,"The people here are very nice. That being said the academia is thrown to the wayside in favor of religious beliefs. overall it is a very small school, and as such the facilities are limited and often not well kept up compared to most other universities.",1.8,"Jan 3rd, 2023",0,7.0,,,,,,
Universite de Moncton,/school/1442,"Based on my university experiences, umoncton is not the best",2.3,"Jan 13th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/1442,meh.,2.7,"Apr 18th, 2023",0,0.0,,,,,,
The King's University,/school/1430,"Kings is great, however be prepared for a long drive/Bus as it is out of the way!",3.6,"Feb 3rd, 2023",1,0.0,,,,,,
The King's University,/school/1430,"If you want a small close knit community where the professors care, Kings is for you.",3.9,"Apr 8th, 2023",1,0.0,,,,,,
Universite de Moncton,/school/1442,"Tellement pleins d'universités intéressantes au Canada, pourquoi voulez-vous vous faire autant de mal à aller à UDEM ?",1.4,"Aug 2nd, 2023",0,0.0,,,,,,
The King's University,/school/1430,Has amazing profs with small classes. The downside is location and the amount of students here. the Food is terrible and the people in charge of events for Residence are incompetent. Not much to do at the school.,2.3,"Jun 2nd, 2023",0,1.0,,,,,,
Universite de Moncton,/school/1442,The worst school ever  no social life no activities a lot of teachers don't care about ur success  all they care about is getting payed it doesn't matter to them if u fail the class which happens a lot .They won't even help u. basically they  treat u like ur in a kindergarten take ur presence and make u fail the class if u skip it more than 4 time.,1.0,"Feb 16th, 2023",0,0.0,,,,,,
College of the North Atlantic,/school/4124,Parking sucks,3.2,"Feb 11th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,"TRU is one of those universities that offers small class sizes & where the professors know the students by name. Great learning experience, great professors and a beautiful campus with lots to do in every corner. If one is ready to go out of their comfort zone and embrace the diversity of the students and staff, they'd have a great experience.",4.8,"Aug 26th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/1419,It is better than I ever could've thought when I first applied.,3.6,"Feb 24th, 2023",0,0.0,,,,,,
Trent University,/school/13718,"The school is ok in terms of education. It is not too stressful, depending on your program ( I am in Social Work). The people here are pretty nice, but the food is horrible. Also, if you take the bus it can be extremely hard to get to school in the winter because they sometimes don't deice the sidewalk. Probably a good option if it's close to home",2.3,"Mar 28th, 2023",0,0.0,,,,,,
Trent University,/school/13718,Amazing,4.0,"Feb 17th, 2023",0,1.0,,,,,,
Trent University,/school/13718,"Amazing small campus. Has the setbacks a small campus would have. But everyone knows each other, everyone's really nice, and the facilities are impressive given the size. Feels like high school (atmospherically) but everyone's really smart and the subject matter is university level.",3.9,"Apr 5th, 2023",0,0.0,,,,,,
Universite Laval,/school/1434,Loved my experience there,4.8,"Apr 15th, 2023",0,0.0,,,,,,
Universite Laval,/school/1434,Do not go to this school if you are not francophone. It is hard to make friends and the people are rude. Limited places to study on campus and nowhere to eat except for the university cafeteria which is quite expensive. Not a good vibe.,1.8,"Apr 23rd, 2023",0,0.0,,,,,,
Trent University,/school/13718,"It's been said before, but the small campus is what makes this school great. Takes out the intimidation of University for first years. Nearly all the professors are very qualified and respectful people. You give up certain things by attending a small campus but gain some things that many students consider indispensable to happiness/success.",4.3,"Jan 16th, 2023",2,0.0,,,,,,
Trent University,/school/13718,"Its small, you dont get the big university experience however its a nice place if you wanna get your degree and thats it, I wish they brought more clubs over and did as much as they do with peterborough.",3.1,"Feb 10th, 2023",0,0.0,,,,,,
Trent University,/school/13718,"Look, it's a fine school. They're improving it and it should be much better by 2020. For now, it has the perfect small university feel. Maybe there isn't much to do but you know all your fellow students and get to have personal conversations with your profs every day, that's something special",3.3,"Jun 21st, 2023",0,0.0,,,,,,
Trinity Western University,/school/1487,"TWU was fantastic pre-covid and under Bob Khuns leadership. Dr. Husbands has run it into the ground. Most staff work from home, which is understandable, but this has made it nearly impossible to get in contact with anyone. Pre-covid I loved TWU, now it feels like a big waste of money.",3.5,"Jan 21st, 2023",1,0.0,,,,,,
Trent University,/school/13718,I love the small classes and I feel like I belong there. everyone is welcoming and kind!,3.8,"Mar 3rd, 2023",0,0.0,,,,,,
Universite Laval,/school/1434,It's okay,2.1,"Aug 12th, 2023",0,0.0,,,,,,
Trent University,/school/13718,This a very small campus that offers a very relaxed vibe. You'll get to know the faculty personal pretty well and they you. This is an ideal location for someone who appreciates a less simulating environment. Bring your own food or check out Johnny's Eatery up the street for  your all day breakfast needs. Get involved and be friendly- it helps!,2.9,"Feb 23rd, 2023",1,0.0,,,,,,
Trent University,/school/13718,"Profs are hit and miss - some are great and some are dull. Small classes are great and you get to know the profs and classmates well, just wish there were more campus activities!",2.5,"Jun 21st, 2023",1,0.0,,,,,,
Trent University,/school/13718,"They seem to be taking more and more courses away from Trent Oshawa. But other than that, it's a great campus with great people. The library staff is like family, and the food is pretty affordable.",3.0,"Apr 3rd, 2023",0,0.0,,,,,,
Toronto Metropolitan University,/school/1471,The university has no regard for their students. Most professors I have had just lecture slides they have bought from another professor (usually from University of Toronto) sometimes not even having read them in advance.,1.3,"May 12th, 2023",5,1.0,,,,,,
Universite Laval,/school/1434,Great university overall!,4.4,"Jun 9th, 2023",0,0.0,,,,,,
Trent University,/school/13718,"Durham campus could use an upgrade in their cafe. I think it is the only University that does not have a Tim Hortons on campus. The food available is over priced and rather disgusting.  Other then the food options, the classes are small which makes connecting with professor/ peers easy.",2.7,"Jan 22nd, 2023",1,0.0,,,,,,
Universite Sainte-Anne,/school/4336,This university is not organised with anything. Don't know how many times the financial office as messed up or I had class conflicts. Everything is prehistoric; they need to step up & upgrade how they run things there. Social life was a ton of fun; but education wise... TERRIBLE.,1.4,"Mar 20th, 2023",0,0.0,,,,,,
Trinity Western University,/school/1487,"I've loved my experiences at Trinity so far. The small class sizes have helped me to connect with professors, and there are so many career avenues in various areas of study. No matter what crazy dreams you have, the profs are always supportive - and they're approachable as well. The campus is also filled with lots of great people and opportunities.",4.6,"Apr 5th, 2023",0,1.0,,,,,,
Trinity Western University,/school/1487,People overpay for this school just for the community,4.1,"Jul 2nd, 2023",1,1.0,,,,,,
Trinity Western University,/school/1487,"TWU has a very welcoming community, those who would disagree intentionally isolate themselves, every single person on this campus is welcoming and friendly. most would go out of their way to help you. the food some people complain about but it is essentially a homecooked meal and much healthier than fast food. the Clubs on campus are amazing as wel",4.6,"Feb 4th, 2023",1,1.0,,,,,,
Trinity Western University,/school/1487,"MBA program, each class meets for 5 days?There is a lot of HWs. I felt that I was paying for self-study and then getting a degree. The food is really bad. The most important thing is that you have to wait for a long time for your grades to come out!",1.0,"Jul 13th, 2023",0,0.0,,,,,,
Trinity Western University,/school/1487,Pretty dope school with some pretty dope opportunities. Gross food though,4.3,"Apr 3rd, 2023",1,1.0,,,,,,
Trent University - Durham,/school/17610,"I love Trent Durham. It feels like home away from home. The professors and school staff are nice and I feel connected to the community. 

- I love how the classes are small and you don't feel overwhelmed 
- you get free access to the city of oshawa gyms
- there's always events going on every week so you get the chance to de-stress ",5.0,"Apr 19th, 2023",0,0.0,,,,,,
Trinity Western University,/school/1487,"School is expensive but its 100% been worth it. (Most) Profs are extremely caring and class sizes are small which is very important to learning. Theres lots of opportunities to get involved on campus, and there's a large population of international students. I have two years left but it makes me sad to think I'll have to leave soon. Thank you TWU!!",4.0,"May 6th, 2023",0,2.0,,,,,,
Trent University,/school/13718,"Transferred from Peterborough, and it's far better here.",3.8,"Feb 13th, 2023",0,0.0,,,,,,
Trinity Western University,/school/1487,"I have loved my 5 years at TWU, But there are times when It really starts to feel like a popularity contest, and sometimes a competition of how well you dress or how Godly you are. Being a naturally outgoing person has helped me over the years, but Trinity can feel very lonely for lots of people.I love TWU, but appearances are everything here.",3.4,"Aug 17th, 2023",2,0.0,,,,,,
Trent University,/school/13718,"The small school vibe is fantastic. You really get to know your professors and most people in your classes. The cafeteria food could use some work (very few options and even fewer that I like). The professors I've had are for the most part fantastic (a few exceptions) - very passionate, helpful and kind.",3.1,"Jan 15th, 2023",1,0.0,,,,,,
Trinity Western University,/school/1487,"Overall a good school. If you look for friends in the right places, you will find them. alot of people get upset when they don't get their way since they pay for a private school, and they expect the admin to bow down to them, but In reality, TWU operates just like other schools in terms of admin. Dr husbands are doing a great job upholding values.",3.9,"Feb 21st, 2023",0,1.0,,,,,,
Trinity Western University,/school/1487,"It's not the greatest school for any queer or lgbt+ students, but it's getting better. while admin (and a fair amount of the student body) often dont take seriously or respect queer students, most of the professors are quite kind and accommodating. the administration and student body are both improving, but they are clearly conservative unchanging.",4.0,"Mar 22nd, 2023",0,2.0,,,,,,
Trinity Western University,/school/1487,"TWU's best quality is probably the small class sizes and the faculty. Most professors actively help students to succeed. The school has excellent opportunities for clubs, volunteering, and student leadership. The social scene is okay, you just need to find the right groups to connect with. Overall, I had a decent experience here.",3.8,"Jul 10th, 2023",0,0.0,,,,,,
Trinity Western University,/school/1487,Trinity is a great small school!,3.8,"Mar 26th, 2023",1,0.0,,,,,,
Trinity Western University,/school/1487,I had really high hopes for this school but I was pretty disappointed. There is a good community of students but that's really all that's going for it.,2.4,"Feb 17th, 2023",3,0.0,,,,,,
Toronto Metropolitan University,/school/1471,"Pros:
Offers lots of online courses
Close to subway

Cons:
Programs in the Arts are limited and have many required courses
Course options are limited
Sketchy people on campus, especially closer to Dundas (though I've never felt like it was unsafe during the day)
",3.6,"Aug 15th, 2023",0,0.0,,,,,,
Toronto Metropolitan University,/school/1471,"Overall I would give the university a solid 4/5. It has a good and diverse community so you don't feel left out but I would say the university's system as a whole, like class scheduling, teaching instructors, and ability to get on campus jobs could improve. ",3.8,"Aug 25th, 2023",0,0.0,,,,,,
Toronto Metropolitan University,/school/1471,"Had a solid first year staying at DCC. Lots of areas to chill or study around campus. Pretty nice location with the Eaton Centre, TTC, and lots of food in the surrounding areas. SLC was a great place to hang out around!",3.1,"May 10th, 2023",1,1.0,,,,,,
Universite Sainte-Anne,/school/4336,"As far as quality of professors, it's hit or miss. We have some amazing profs and some who don't seem qualified at all for their position. The residences are in an appalling condition which hasn't been addressed despite numerous complaints and suggestions by students. Safety and comfort of students living on campus isn't a priority.",1.9,"Feb 12th, 2023",0,0.0,,,,,,
Toronto Metropolitan University,/school/1471,Decent school. Only issue that I had is that many students are anti social and it's difficult to reach out to many important offices. ,2.2,"Jan 15th, 2023",2,0.0,,,,,,
Toronto Metropolitan University,/school/1471,TMU could do so much more to improve the campus.,3.1,"Jan 26th, 2023",1,0.0,,,,,,
Universite Laval,/school/1434,"University Laval does lot of advertising.. For UL you are a customer more than a student. If foreigner, your degrees can be unrecognised (=few/no equivalence,scholarships). for PhDs, more session you stay, more session you pay.. I do not recommend at all doing a PhD here unless you have years/decades to waste.",2.0,"Jun 15th, 2023",0,0.0,,,,,,
Toronto Metropolitan University,/school/1471,I’m super grateful for having the ability to attend post secondary but this school.. they charge an extra (at least) $300-500 a semester for random fees like sports and health and wellness???? Not to mention I did an arts program during Covid and the pandemic which was virtually impossible and had to teach everything myself. ,1.0,"Jan 16th, 2023",2,1.0,,,,,,
Universite Laval,/school/1434,nice school overall but really bad internet in the dorms ,3.7,"Feb 7th, 2023",0,0.0,,,,,,
Universite Sainte-Anne,/school/4336,"C'est un petit campus, dans une belle région. L'Université Sainte-Anne est un peu au milieu de nulle part, mais les activités n'y manquent pas, on ne s'ennui pas. C'est aussi dans une super belle région en bordure de mer. On est aussi comme une petite famille à cause de la petitesse du campus qui selon moi est une des forces de cette institution.",4.2,"Apr 18th, 2023",2,0.0,,,,,,
Concordia University of Edmonton,/school/1421,"Honestly; a hit or miss depending on who you get as a prof. I've had some great ones and some terrible ones. Easy to make friends and get around, as it is a small campus. Bring your own food because there's only a caf and a shop you can buy from, and they're both overpriced. ",3.7,"May 11th, 2023",0,0.0,,,,,,
Universite Laval,/school/1434,Good!,4.2,"Jun 8th, 2023",0,0.0,,,,,,
Concordia University of Edmonton,/school/1421,concordia is a really small school and it might just not be really worth it. We always do this course evaluation stuff but it looks like its not even read because the same set of teachers keep on coming back even tho majority of the student gave them a bad rating. ,2.4,"Apr 22nd, 2023",1,0.0,,,,,,
Concordia University of Edmonton,/school/1421,Concordia is overall a good school. Food and amenities are basic.,3.2,"Jan 26th, 2023",0,0.0,,,,,,
Concordia University of Edmonton,/school/1421,"Let's start with the bad: Professors who aren't invested in your learning. The food is expensive. The administration isn't open about where all fees go. We are required to take an ""academic integrity"" course ($100) yet professors aren't accountable for their work. 

What I like: A handful of professors. Nice study areas. Student Association Program",2.4,"Apr 6th, 2023",1,0.0,,,,,,
Thompson Rivers University,/school/1419,"This is not the University for those who want to study, this is an educational firm which just focuses on earning money and they do not care about the students. They will force students to extend their study permit and earn more money from them. Very Disappointed.",1.7,"Mar 9th, 2023",1,2.0,,,,,,
Thompson Rivers University,/school/4099,The university has a lot to offer if you go out and look for it.,3.9,"Feb 7th, 2023",0,0.0,,,,,,
Thompson Rivers University,/school/4099,"Beautiful campus, great gym/pool and good computer labs. The clubs are fantastic. Location isn't great (plant more trees and make your city less poluted/walkable Kamloops please). Nice students, lots of nice professors. Please reduce tuition or use more of the enormous amounts you charge students to go towards course development and good profs.",3.5,"Apr 27th, 2023",0,0.0,,,,,,
Toronto Metropolitan University,/school/1471,"Great school, I was happy with my choice",4.7,"Jan 2nd, 2023",1,1.0,,,,,,
Toronto Metropolitan University,/school/1471,"First time in my life i’ve ever struggled making friends. Food in dining hall is awful, I literally had to go to the doctors due to constantly being so sick. Residence is a joke considering how much you pay. I wish I went somewhere else.",2.4,"Jan 29th, 2023",2,1.0,,,,,,
Universite Laval,/school/1434,"University that base their reputation and attractivness on their past and anciennty. In other word, they don’t work to be better, thinking they are too good for the competition. Go elsewhere if you don’t live close to Quebec city and/or if you don’t want to a law or medecine program. ",2.6,"Aug 31st, 2023",0,0.0,,,,,,
Toronto Metropolitan University,/school/1471,All of the classrooms are old as hell ,3.2,"Feb 28th, 2023",0,2.0,,,,,,
Toronto Metropolitan University,/school/1471,"The location of the university is inviting to the homeless population and causes significant safety issues to all. 
The greatest issue is how much of the faculty is in a situation where English is not their principle language, making communication very difficult. If you're looking for a bloated/incompetent administration, this is the place to be.",1.9,"Jun 14th, 2023",1,2.0,,,,,,
College of the North Atlantic,/school/4124,"Great campus, knowledgeable instructors, various program/career opportunities, cafeteria food is great.",3.7,"Jul 31st, 2023",0,0.0,,,,,,
Toronto Metropolitan University,/school/1471,"Heart of downtown, want food? EATON centre 2 minute walk. Professors are extremely friendly and everyone has the opportunity to get an A+ with proper devotion. Location is convenient. The safety around MAC is questionable but there aren’t too many classes there anyways. People are quite friendly and approachable but you MUST make the first move.",4.7,"Mar 8th, 2023",0,1.0,,,,,,
Toronto Metropolitan University,/school/1471,"Love the location, makes it feel so much more uplifting and hardly like school and mandatory classes. Because of the location, there's many resources near by. Safety is awful, couldn't be worse. Feels very unsafe and dangerous more often than not. I always avoid campus later on in the day and avoid walking alone. ",4.0,"Mar 20th, 2023",2,1.0,,,,,,
Toronto Metropolitan University,/school/1471,"Being a commuter school, it’s hard to have a decent social life unless you live on campus. Some of the buildings are super old and run down. And safety is pretty much nonexistent ?",3.1,"Apr 9th, 2023",2,1.0,,,,,,
Toronto Metropolitan University,/school/1471,Amazing ,4.6,"Apr 10th, 2023",1,5.0,,,,,,
Toronto Metropolitan University,/school/1471,"If you don't have any social skills you'll fit right in. NOT the place to meet people. It's more expensive than other universities but it's worse. Some programs are great, like psych (amazing profs), a toad could pass business-related programs, philosophy department is mid, and the sociology department are blue-haired communists feminists. AVOID.",2.0,"Apr 23rd, 2023",5,6.0,,,,,,
Toronto Metropolitan University,/school/1471,Awesome school in a great location. If youre in the GTA this will be the best option,4.6,"Mar 3rd, 2023",0,1.0,,,,,,
Toronto Metropolitan University,/school/1471,"Overall, it's a great school! It has a positive atmosphere vibing with life and action. :)",3.9,"Apr 23rd, 2023",2,2.0,,,,,,
Toronto Metropolitan University,/school/1471,"The location is pretty great; TTC, the mall, and restaurants are close by. However, I  would definitely avoid walking around alone when the sun goes down, ladies.",3.5,"Apr 23rd, 2023",3,1.0,,,,,,
Universite Laval,/school/1434,"If you compare this university to others in major cities, you will find it boring because is not a major city. It is a small city and has a small city vibe. You will find it difficult to socialize if you don't speak french .. just like you would in France or any other places where you can't speak the local language.In Quebec so very queer friendly ",4.1,"Jan 11th, 2023",0,0.0,,,,,,
Universite Laval,/school/1434,"Not a good deal for foreign students from countries that don't have an agreement with Laval University :/ If you're European - you better stay in Europe. Even though the tuition fees are one of the lowest in North America, they are ridiculously high for those who can study in Europe almost for free. Besides, brace yourself for 6 months of winter! ",3.3,"Feb 13th, 2023",1,1.0,,,,,,
Universite Laval,/school/1434,Great experience,3.7,"Jun 16th, 2023",0,0.0,,,,,,
St. Thomas University,/school/1478,"When I think of STU the first word I think of is home. The staff and professors are amazing, the city of Fredericton is accessible and beautiful and of course campus is small but gorgeous. This place has taught me more than I'll ever be able to thank it for. Choose STU, it's a family and a place to take pride in being a student. Go Tommies!",4.6,"Aug 21st, 2023",0,1.0,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"Having an amazing time here, I'm super thankful for the teachers and friends here so far! It's in the middle of downtown so it's close to apartments, workplaces and amazing food! TO feels a lot safer compared to other big cities, despite its problems. Study and go to classes, people!",4.6,"Jan 5th, 2023",3,1.0,,,,,,
St. Francis Xavier University,/school/1473,Current admin is doing a terrible job. Each student is seen as a dollar sign and nothing more. A university that claims to enhance a community but instead makes decisions that put said community at risk. A president that has seldom considered the needs of students and never hesitates to pat himself on the back for the work of others.,2.7,"Feb 4th, 2023",5,0.0,,,,,,
Dalhousie University,/school/1423,"I stayed in res first year and it was so much fun despite Covid restrictions. I’m not a picky eater so I enjoyed the caf food. Halifax is definitely the best university city in Canada no debate. Tons of bars and clubs, lots of social events and everyone is very friendly. Job opportunities are pretty good, but definitely not as good as Toronto.",4.4,"Aug 10th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,"Dal undergrad is meh. My best choice, but they lack in many ways. Some teachers don’t care about the students. However, they also may teach 1000+ students at once. Maybe just first year isn’t the best…",2.8,"Apr 22nd, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,"There are too many bad teachers in this school, and the situation become worse and worse. The school never care about it. This has caused me great pain.



",2.8,"Apr 19th, 2023",1,0.0,,,,,,
St. Thomas University,/school/1478,"Foods the worst part, but hey it's a university so food is always bad",3.8,"Mar 25th, 2023",0,1.0,,,,,,
St. Thomas More College,/school/1479,"STM is a loving community that supports people of all heritages and creeds. The emphasis on Christ is surprisingly lax for a Christian college, though.",3.8,"Mar 17th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,Teaching is awful here. Grading system is awful especially in cs. Sometimes even no solution available for the questions. Lack of support when you really need it.,1.9,"Apr 22nd, 2023",3,0.0,,,,,,
St. Thomas University,/school/1478,"I do wish that experiential learning and internship opportunities could be incorporated into more courses. Since I spent over half of my degree online during Covid, I found that there were not nearly as many opportunities to branch out which overall did make transitioning to a career or further education a lot more difficult.",2.6,"Jul 26th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423," To be honest most of the professors are not very good at teaching. They have a lot of field experience but teaching is a skill which not everyone possess. Most of the students struggles and they get better learning from YouTube instead of class. You might get degree from Dal, but once you start working on field you will lack the basic knowledge. ",1.9,"Mar 15th, 2023",1,0.0,,,,,,
St. Francis Xavier University,/school/1473,Not very renowned if you plan to have a career outside of Atlantic Canada,3.0,"Feb 17th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,great school for science based courses!,3.4,"Mar 28th, 2023",0,0.0,,,,,,
